Subject,AgeGroup,Run,Item,PC1,PC2,PC3
282,6-9yo,2,1,-0.19199719,-1.8895935,2.9642746
282,6-9yo,3,1,7.9950995,-2.1767602,-0.61016333
282,6-9yo,4,1,-24.716208,19.281784,-0.5466908
282,6-9yo,5,1,0.9931125,5.39189,0.22050717
282,6-9yo,6,1,-7.3993816,-4.2195997,-0.5824865
282,6-9yo,1,2,4.6814737,-0.6114242,-0.5613666
282,6-9yo,2,2,-5.2421203,-1.5514896,-1.7970171
282,6-9yo,3,2,-0.23190612,6.0193553,-1.5787348
282,6-9yo,4,2,42.797676,2.5797627,-4.1462708
282,6-9yo,5,2,-1.4684826,-1.9913418,3.8249364
282,6-9yo,6,2,8.962984,-2.2519417,-1.2853494
282,6-9yo,1,3,-2.643522,-1.5905695,-2.208535
282,6-9yo,2,3,5.9590626,-1.031695,-1.4595593
282,6-9yo,3,3,-2.4531267,-0.5618214,5.6477866
282,6-9yo,4,3,6.4423,-5.48868,9.010756
282,6-9yo,5,3,7.4987345,-2.214714,-1.5848099
282,6-9yo,6,3,-2.2899418,5.217966,-1.9407455
282,6-9yo,1,4,-1.1780748,-1.7319595,2.6037688
282,6-9yo,2,4,-0.52494365,4.472778,0.29230174
282,6-9yo,3,4,-5.310067,-3.2807722,-3.4588892
282,6-9yo,4,4,-24.523766,-16.372871,-4.3177967
282,6-9yo,5,4,-7.0233636,-1.1858342,-2.4606347
282,6-9yo,6,4,0.7263417,1.2535777,3.8085806
350,6-9yo,1,1,-3.1289117,-1.1103933,2.7075717
350,6-9yo,2,1,-5.5172243,-3.7426765,-0.8616107
350,6-9yo,3,1,-2.3042676,6.0271945,1.0265628
350,6-9yo,4,1,-7.7814827,-6.0129085,-0.6014634
350,6-9yo,5,1,-3.988246,-4.541499,-2.77093
350,6-9yo,6,1,-1.0779586,-4.317536,-4.0880404
350,6-9yo,1,2,-2.210773,-3.0138803,-2.449073
350,6-9yo,2,2,-1.4087285,2.5270488,2.8408194
350,6-9yo,3,2,-4.4174676,-2.5511887,-2.6812167
350,6-9yo,4,2,3.922293,-0.33229998,5.032519
350,6-9yo,5,2,0.6015636,-2.1985834,4.635915
350,6-9yo,6,2,8.328493,3.0886147,-0.43750975
350,6-9yo,1,3,-0.54187995,5.354527,-0.7126681
350,6-9yo,2,3,6.12063,-3.399282,0.15843749
350,6-9yo,3,3,0.10613275,-3.9349363,3.1377718
350,6-9yo,4,3,-4.219654,7.8666434,-0.9251967
350,6-9yo,5,3,7.913442,1.1029313,-1.7911524
350,6-9yo,6,3,-6.8851533,4.590439,-0.13660157
350,6-9yo,1,4,5.8815646,-1.2302538,0.4541697
350,6-9yo,2,4,0.8053233,4.6149087,-2.1376462
350,6-9yo,3,4,6.615604,0.45892993,-1.4831185
350,6-9yo,4,4,8.078846,-1.5214384,-3.5058591
350,6-9yo,5,4,-4.526761,5.6371493,-0.07383372
350,6-9yo,6,4,-0.36538193,-3.3615172,4.6621494
212,6-9yo,1,1,7.291808,1.7434503,-0.30623522
212,6-9yo,2,1,-3.522912,-3.3345296,-1.3536031
212,6-9yo,3,1,-3.9037702,-0.035822123,-3.0298316
212,6-9yo,4,1,-3.229748,5.5216265,-1.3021736
212,6-9yo,5,1,-2.7521517,-1.837471,2.960628
212,6-9yo,6,1,-0.0018995681,-2.5046155,2.4390342
212,6-9yo,1,2,-5.0251694,3.8964608,-0.38150132
212,6-9yo,2,2,-0.87801564,3.5510244,-1.8139266
212,6-9yo,3,2,4.0789423,-4.442158,-0.4300245
212,6-9yo,4,2,1.2276989,0.07465113,4.5407495
212,6-9yo,5,2,-5.2331595,3.9887252,-0.83935076
212,6-9yo,6,2,-3.9880743,-0.64064527,-1.7705195
212,6-9yo,1,3,-1.3898051,-3.747194,-1.7913947
212,6-9yo,2,3,7.0927954,-0.9414916,0.22129405
212,6-9yo,3,3,2.9440563,5.268977,0.11847626
212,6-9yo,4,3,-4.874278,-4.784744,-1.0628507
212,6-9yo,5,3,8.781078,1.4727951,0.21589538
212,6-9yo,6,3,-0.05316886,3.7293148,1.062769
212,6-9yo,1,4,-0.8768346,-1.8927157,2.4791327
212,6-9yo,2,4,-2.6918674,0.7249977,2.9462354
212,6-9yo,3,4,-3.1192276,-0.79099673,3.3413794
212,6-9yo,4,4,6.876328,-0.81153417,-2.1757247
212,6-9yo,5,4,-0.79576826,-3.6240506,-2.3371747
212,6-9yo,6,4,4.043141,-0.5840548,-1.731284
240,6-9yo,1,1,1.7577448,-7.848598,6.262467
240,6-9yo,2,1,-3.658437,5.18869,0.5500037
240,6-9yo,3,1,-1.5340961,-2.860561,-3.0199664
240,6-9yo,4,1,0.9152948,-3.4761965,2.691095
240,6-9yo,5,1,4.5033774,0.6786756,1.4259822
240,6-9yo,6,1,-3.4929311,2.9441307,0.5741686
240,6-9yo,1,2,13.236292,2.458945,-3.459315
240,6-9yo,2,2,1.8464077,-2.6681242,2.5539992
240,6-9yo,3,2,-4.848243,2.905367,0.74641925
240,6-9yo,4,2,-5.0220304,-1.1022449,-2.348341
240,6-9yo,5,2,-4.2001553,-0.8231146,1.6039164
240,6-9yo,6,2,3.9261339,2.2801797,-0.7809671
240,6-9yo,1,3,-5.98522,9.856766,3.1510925
240,6-9yo,2,3,-4.502508,-3.681703,-1.5620509
240,6-9yo,3,3,1.2462786,-2.552244,3.262695
240,6-9yo,4,3,5.3013167,0.47961715,-2.2577384
240,6-9yo,5,3,0.75420856,-3.5110805,-1.5946585
240,6-9yo,6,3,0.68370694,-2.50121,2.944932
240,6-9yo,1,4,-9.008819,-4.4671154,-5.9542403
240,6-9yo,2,4,6.3145366,1.1611373,-1.5419527
240,6-9yo,3,4,5.136061,2.5074377,-0.9891476
240,6-9yo,4,4,-1.1945788,4.0988245,1.9149836
240,6-9yo,5,4,-1.0574298,3.655518,-1.43524
240,6-9yo,6,4,-1.1169082,-2.7231007,-2.738134
262,6-9yo,1,1,1.0119011,3.284413,-1.688767
262,6-9yo,2,1,0.9967182,4.7115455,-1.1805167
262,6-9yo,3,1,-0.2889614,5.650506,-2.53573
262,6-9yo,4,1,-2.472487,-3.7729115,-2.5617855
262,6-9yo,5,1,7.7012005,-0.15629347,-0.7631691
262,6-9yo,6,1,6.0714507,-3.8274515,1.4661379
262,6-9yo,1,2,6.511189,-2.0750043,0.3101757
262,6-9yo,2,2,-5.5344095,-2.4645693,-2.542477
262,6-9yo,3,2,7.1630855,-3.3628418,-0.8600856
262,6-9yo,4,2,-0.9078385,4.480228,-2.034261
262,6-9yo,5,2,-1.2772788,-1.6045606,3.7466755
