Subject,AgeGroup,Run,Item,PC1,PC2
239,10-12yo,4,3,-6.96851,6.0060277
239,10-12yo,5,3,0.5907361,5.904005
239,10-12yo,6,3,0.71972764,-0.54236233
239,10-12yo,1,4,-0.6398296,7.638975
239,10-12yo,2,4,1.2273985,-0.109786
239,10-12yo,3,4,2.8967338,2.243969
239,10-12yo,4,4,0.14346696,-2.6747577
239,10-12yo,5,4,8.040033,-2.6164432
239,10-12yo,6,4,-5.14039,-2.982899
247,10-12yo,1,1,-12.881583,-5.9571238
247,10-12yo,2,1,1.1014729,10.718158
247,10-12yo,3,1,6.043697,6.094625
247,10-12yo,4,1,-16.07973,-11.050542
247,10-12yo,5,1,5.7582464,7.96363
247,10-12yo,6,1,11.424027,-2.2860196
247,10-12yo,1,2,26.003206,0.20227894
247,10-12yo,2,2,-1.752488,8.036508
247,10-12yo,3,2,9.35153,-5.1523337
247,10-12yo,4,2,-26.068924,-0.10330703
247,10-12yo,5,2,-8.564435,0.087155595
247,10-12yo,6,2,-5.1202703,-1.7312329
247,10-12yo,1,3,-4.543471,-8.087664
247,10-12yo,2,3,-14.734179,-9.655656
247,10-12yo,3,3,-6.736093,1.6581603
247,10-12yo,4,3,38.56471,-6.2993865
247,10-12yo,5,3,-9.731577,-2.5069766
247,10-12yo,6,3,-0.9766063,8.884333
247,10-12yo,1,4,-8.578154,13.842505
247,10-12yo,2,4,15.385193,-9.09901
247,10-12yo,3,4,-8.659136,-2.6004517
247,10-12yo,4,4,3.5839357,17.453234
247,10-12yo,5,4,12.537761,-5.54381
247,10-12yo,6,4,-5.3271527,-4.8670774
220,10-12yo,1,1,-9.2008095,-6.281573
220,10-12yo,2,1,8.150091,2.605175
220,10-12yo,3,1,-8.650495,-0.70933926
220,10-12yo,4,1,-19.039455,-1.7134954
220,10-12yo,5,1,-0.8986864,-1.6029894
220,10-12yo,6,1,-6.9758754,0.7563765
220,10-12yo,1,2,3.5316443,-4.838329
220,10-12yo,2,2,-5.152484,6.250439
220,10-12yo,3,2,34.867023,-4.41185
220,10-12yo,4,2,-1.2844965,-10.841488
220,10-12yo,5,2,5.0956054,0.90276194
220,10-12yo,6,2,1.5772477,6.8606963
220,10-12yo,1,3,10.871854,1.0666002
220,10-12yo,2,3,1.2771345,-4.8420777
220,10-12yo,3,3,-6.52099,18.866417
220,10-12yo,4,3,-6.5964575,11.472887
220,10-12yo,5,3,-1.2735226,-2.4205885
220,10-12yo,6,3,-3.1233888,-5.0979934
220,10-12yo,1,4,-5.2026887,10.053302
220,10-12yo,2,4,-4.274742,-4.0135365
220,10-12yo,3,4,-19.695541,-13.745228
220,10-12yo,4,4,26.920412,1.0820985
220,10-12yo,5,4,-2.9233966,3.1208148
220,10-12yo,6,4,8.522015,-2.519081
243,10-12yo,1,1,3.237316,7.190022
243,10-12yo,2,1,7.0995083,0.7512412
243,10-12yo,3,1,-3.3966458,-2.9775233
243,10-12yo,4,1,11.36019,-8.068874
243,10-12yo,5,1,78.12278,-8.592394
243,10-12yo,6,1,-6.570028,-3.0000355
243,10-12yo,1,2,-4.1570473,-3.3571994
243,10-12yo,2,2,-3.584844,6.4367757
243,10-12yo,3,2,-7.7223625,-2.2433693
243,10-12yo,4,2,-11.335897,-3.4655082
243,10-12yo,5,2,-15.705532,-0.60205907
243,10-12yo,6,2,0.51410425,-1.7622745
243,10-12yo,1,3,-6.8655353,0.5046056
243,10-12yo,2,3,-6.213969,-4.167272
243,10-12yo,3,3,1.7204425,9.964233
243,10-12yo,4,3,8.117559,8.997286
243,10-12yo,5,3,-10.393557,27.387255
243,10-12yo,6,3,8.125522,-0.87769926
243,10-12yo,1,4,7.785263,-4.3374286
243,10-12yo,2,4,2.6993053,-3.0207446
243,10-12yo,3,4,9.398562,-4.7433414
243,10-12yo,4,4,-8.141854,2.5370972
243,10-12yo,5,4,-52.02369,-18.192806
243,10-12yo,6,4,-2.0695999,5.6400075
281,10-12yo,1,1,11.518696,-3.7342448
281,10-12yo,2,1,-0.9209023,-6.6168537
281,10-12yo,3,1,-4.914183,-4.8384523
281,10-12yo,4,1,-5.8404255,6.3220263
281,10-12yo,5,1,-5.004895,-0.56132686
281,10-12yo,6,1,7.3260736,-3.750122
281,10-12yo,1,2,-7.3266377,-1.3524774
281,10-12yo,2,2,9.2151375,2.125021
281,10-12yo,3,2,-0.907792,7.1105185
281,10-12yo,4,2,1.7072767,-3.2687652
281,10-12yo,5,2,0.24612156,7.5128345
281,10-12yo,6,2,-4.977717,-1.1465403
281,10-12yo,1,3,-6.706347,-2.2032127
281,10-12yo,2,3,-4.892392,6.9741488
281,10-12yo,3,3,-1.4598185,0.08893911
281,10-12yo,4,3,8.066447,2.5412743
281,10-12yo,5,3,-5.229145,-4.2565794
281,10-12yo,6,3,2.4851038,6.2080965
281,10-12yo,1,4,2.5142891,7.289935
281,10-12yo,2,4,-3.4018395,-2.4823155
281,10-12yo,3,4,7.281794,-2.361003
281,10-12yo,4,4,-3.9332967,-5.594537
281,10-12yo,5,4,9.987919,-2.6949277
281,10-12yo,6,4,-4.8334613,-1.3114332
251,10-12yo,1,1,-5.120341,-1.0293628
251,10-12yo,2,1,-2.4881642,-3.018474
251,10-12yo,3,1,4.270581,5.863998
251,10-12yo,4,1,-3.6137068,-1.3757137
251,10-12yo,5,1,-3.7923703,5.0913496
251,10-12yo,6,1,7.536877,-1.8541744
251,10-12yo,1,2,10.516843,-1.3018107
251,10-12yo,2,2,-5.213538,-5.5267015
251,10-12yo,3,2,7.5133295,-4.36838
251,10-12yo,4,2,0.96148014,7.3737583
251,10-12yo,5,2,0.9241039,-4.9530725
251,10-12yo,6,2,-7.057162,1.542828
251,10-12yo,1,3,-1.2640705,6.2940693
251,10-12yo,2,3,11.659307,-0.1604488
251,10-12yo,3,3,-6.091403,1.8436503
251,10-12yo,4,3,-4.8222585,-2.665027
251,10-12yo,5,3,-3.8784244,-2.3358204
251,10-12yo,6,3,2.3741238,4.9256663
251,10-12yo,1,4,-4.132431,-3.9628966
251,10-12yo,2,4,-3.9576035,8.705622
251,10-12yo,3,4,-5.6925077,-3.3392677
251,10-12yo,4,4,7.474486,-3.333019
251,10-12yo,5,4,6.7466917,2.1975412
251,10-12yo,6,4,-2.8538404,-4.61432
322,10-12yo,1,1,-0.24359584,4.8854527
322,10-12yo,2,1,-3.104785,0.11513193
322,10-12yo,3,1,7.584894,-1.2248782
322,10-12yo,4,1,6.976184,1.1498692
322,10-12yo,5,1,8.431444,-2.0445006
322,10-12yo,6,1,8.507686,-2.1899598
322,10-12yo,1,2,-1.326181,-1.6409482
322,10-12yo,2,2,2.0985467,3.5930083
322,10-12yo,3,2,-3.3272476,-3.2506118
322,10-12yo,4,2,-4.037032,6.142255
322,10-12yo,5,2,-3.8857894,-5.0781693
322,10-12yo,6,2,-7.6966205,-3.2502327
322,10-12yo,1,3,5.9904776,-1.4723698
322,10-12yo,2,3,-4.1700873,-1.2851893
322,10-12yo,3,3,-3.285504,-1.2215149
322,10-12yo,4,3,-5.0514507,-4.491772
322,10-12yo,5,3,-0.014914408,6.5937853
322,10-12yo,6,3,-0.9712157,6.413101
322,10-12yo,1,4,-4.4207006,-1.7721359
322,10-12yo,2,4,5.1763253,-2.422952
322,10-12yo,3,4,-0.9721438,5.697003
322,10-12yo,4,4,2.112298,-2.800354
322,10-12yo,5,4,-4.5307446,0.52888787
322,10-12yo,6,4,0.16014926,-0.9729083
327,10-12yo,1,1,6.5605464,-2.245705
327,10-12yo,2,1,9.713769,1.0771887
327,10-12yo,3,1,5.0905066,-3.6280909
327,10-12yo,4,1,-1.459167,5.697329
327,10-12yo,5,1,-0.70882595,5.0719543
327,10-12yo,6,1,9.174521,-1.3379996
327,10-12yo,1,2,-6.406544,-3.2926528
327,10-12yo,2,2,-0.7554348,-3.3668017
327,10-12yo,3,2,3.0948272,4.59787
327,10-12yo,4,2,6.469402,-1.2507465
327,10-12yo,5,2,-4.436269,-1.5332216
327,10-12yo,6,2,-3.431172,6.735701
327,10-12yo,1,3,-4.9054813,3.3837628
327,10-12yo,2,3,-4.272139,-5.5002174
327,10-12yo,3,3,-4.1357875,-3.6181433
327,10-12yo,4,3,-4.793073,-3.3740401
327,10-12yo,5,3,5.2489524,-0.66772
327,10-12yo,6,3,-6.9004664,-5.1668873
327,10-12yo,1,4,4.7514777,2.154596
327,10-12yo,2,4,-4.6861935,7.7898307
327,10-12yo,3,4,-4.049544,2.6483648
327,10-12yo,4,4,-0.21716304,-1.0725427
327,10-12yo,5,4,-0.10385853,-2.871012
327,10-12yo,6,4,1.1571175,-0.23081417
314,10-12yo,1,1,-3.3057878,4.465153
314,10-12yo,2,1,5.8821115,-2.4143548
314,10-12yo,3,1,6.8073797,0.57659405
314,10-12yo,4,1,-4.305141,-4.7112536
314,10-12yo,5,1,0.99758285,6.8062634
314,10-12yo,6,1,-4.3545327,7.618382
314,10-12yo,1,2,5.748918,1.0796214
314,10-12yo,2,2,-2.364993,-2.936461
314,10-12yo,3,2,-3.2372165,-2.3110442
314,10-12yo,4,2,-3.9129705,-0.12871958
314,10-12yo,5,2,-2.81571,-0.26569057
314,10-12yo,6,2,8.946305,0.41981488
314,10-12yo,1,3,3.2700658,-2.5741436
314,10-12yo,2,3,1.5021243,5.231089
314,10-12yo,3,3,-0.4958972,-2.3558624
314,10-12yo,4,3,-1.1524544,6.2852287
314,10-12yo,5,3,8.399827,-3.3765585
314,10-12yo,6,3,-5.5744934,-5.6911325
314,10-12yo,1,4,-5.7131968,-2.9706318
314,10-12yo,2,4,-5.0192447,0.119727686
314,10-12yo,3,4,-3.0742667,4.0903125
314,10-12yo,4,4,9.370567,-1.4452562
314,10-12yo,5,4,-6.5816994,-3.1640143
314,10-12yo,6,4,0.9827187,-2.3470635
336,10-12yo,1,1,-2.5649278,1.790356
336,10-12yo,2,1,-2.8447092,-3.5201828
336,10-12yo,3,1,-0.95724946,0.49972123
336,10-12yo,4,1,11.495941,-1.7095006
336,10-12yo,5,1,1.6354178,7.0957294
336,10-12yo,6,1,-0.33267155,-4.667752
336,10-12yo,1,2,11.905293,-3.2231562
336,10-12yo,2,2,-0.14994645,4.1251287
336,10-12yo,3,2,-5.3735185,-4.612594
336,10-12yo,4,2,-0.8618604,6.461411
336,10-12yo,5,2,-4.7668734,1.3171365
336,10-12yo,6,2,11.638677,1.3705392
336,10-12yo,1,3,0.15369119,5.8633204
336,10-12yo,2,3,-1.9871751,0.9157127
336,10-12yo,3,3,-2.1291351,5.581433
336,10-12yo,4,3,-5.4530334,-2.2107177
336,10-12yo,5,3,8.197573,-3.6148627
336,10-12yo,6,3,-5.5019526,5.405831
336,10-12yo,1,4,-9.494056,-4.430521
336,10-12yo,2,4,4.98183,-1.5206581
336,10-12yo,3,4,8.459905,-1.4685607
336,10-12yo,4,4,-5.1810503,-2.5411901
336,10-12yo,5,4,-5.0661182,-4.798002
336,10-12yo,6,4,-5.8040533,-2.1086183
250,10-12yo,1,1,-3.8753283,9.209948
250,10-12yo,2,1,-4.5091195,-3.3807623
250,10-12yo,3,1,-11.440751,0.0124293845
250,10-12yo,4,1,11.957094,-3.0726662
250,10-12yo,5,1,3.8475096,1.5086145
250,10-12yo,6,1,-3.3617883,-4.520425
250,10-12yo,1,2,0.50634164,-5.7840896
250,10-12yo,2,2,2.5146196,-4.0470567
250,10-12yo,3,2,6.5390954,8.085341
250,10-12yo,4,2,-4.9012256,2.1861153
250,10-12yo,5,2,7.5310655,-1.5259349
250,10-12yo,6,2,-1.6480135,-1.7287716
250,10-12yo,1,3,12.48208,0.34267265
250,10-12yo,2,3,7.7120895,2.78501
250,10-12yo,3,3,-7.130462,-2.33292
250,10-12yo,4,3,-6.8130293,-7.2555094
250,10-12yo,5,3,-6.1013274,-7.0125723
250,10-12yo,6,3,8.45253,0.29158923
250,10-12yo,1,4,-9.113096,-3.7685304
250,10-12yo,2,4,-5.7175913,4.642811
250,10-12yo,3,4,12.03212,-5.7648544
250,10-12yo,4,4,-0.24283728,8.14206
250,10-12yo,5,4,-5.2772503,7.0298905
250,10-12yo,6,4,-3.4427283,5.9576077
310,10-12yo,1,1,0.5645343,0.957703
310,10-12yo,2,1,-5.9200473,-3.025034
310,10-12yo,3,1,-2.2680602,-4.743025
310,10-12yo,4,1,0.99398386,5.0522413
310,10-12yo,5,1,-6.7364397,-5.2699733
310,10-12yo,6,1,-5.4493303,-5.6158595
310,10-12yo,1,2,-2.9190743,6.061823
310,10-12yo,2,2,7.398927,-2.7347345
310,10-12yo,3,2,9.339745,0.52429193
310,10-12yo,4,2,-4.3551636,-0.034823194
310,10-12yo,5,2,1.3906386,0.35174987
310,10-12yo,6,2,3.241847,6.1584163
310,10-12yo,1,3,-5.7105308,-5.35492
310,10-12yo,2,3,-1.789564,-0.25534567
310,10-12yo,3,3,-3.438613,-1.6829214
310,10-12yo,4,3,-1.4445523,-3.0300798
310,10-12yo,5,3,7.4101458,-2.7270217
310,10-12yo,6,3,8.394959,-3.6979
310,10-12yo,1,4,8.065071,-1.6646057
310,10-12yo,2,4,0.31068397,6.0151134
310,10-12yo,3,4,-3.6330707,5.9016557
310,10-12yo,4,4,4.8057327,-1.9873376
310,10-12yo,5,4,-2.0643427,7.645246
310,10-12yo,6,4,-6.187475,3.155344
308,10-12yo,1,1,9.42836,-1.2846662
308,10-12yo,2,1,2.279322,-3.4935877
308,10-12yo,3,1,1.8541727,6.535264
308,10-12yo,4,1,-6.8804736,-3.5412493
308,10-12yo,5,1,7.671462,-1.6825736
308,10-12yo,6,1,-3.841817,6.5078588
308,10-12yo,1,2,-1.9941382,-3.9489915
308,10-12yo,2,2,-4.4835253,-5.224394
308,10-12yo,3,2,-3.5840812,0.71143824
308,10-12yo,4,2,1.017222,-3.3446224
308,10-12yo,5,2,-1.3724875,-3.802247
308,10-12yo,6,2,6.723521,-0.5085189
308,10-12yo,1,3,-1.1546838,7.2397017
308,10-12yo,2,3,-5.530751,6.248735
308,10-12yo,3,3,-5.539274,-3.3657398
308,10-12yo,4,3,-2.2319505,7.4275813
308,10-12yo,5,3,0.66949934,6.0107694
308,10-12yo,6,3,3.631715,-1.0502754
308,10-12yo,1,4,-6.2795386,-2.0060434
308,10-12yo,2,4,7.7349505,2.469249
308,10-12yo,3,4,7.2691827,-3.8809612
308,10-12yo,4,4,8.095202,-0.54171
308,10-12yo,5,4,-6.9684763,-0.52594864
308,10-12yo,6,4,-6.5134215,-4.9490623
331,10-12yo,1,1,2.932935,3.5515747
331,10-12yo,2,1,-1.7141856,4.596238
331,10-12yo,3,1,-4.42923,-2.8342957
331,10-12yo,4,1,-5.8901,-4.579561
331,10-12yo,5,1,-3.9868264,-2.1064155
331,10-12yo,6,1,-1.4799898,-2.212103
331,10-12yo,1,2,-5.030731,0.29075503
331,10-12yo,2,2,-3.3263533,-2.823382
331,10-12yo,3,2,2.0606716,1.6113367
331,10-12yo,4,2,-2.1865032,6.036782
331,10-12yo,5,2,-2.789179,-3.5296977
331,10-12yo,6,2,-1.3186245,5.5700197
331,10-12yo,1,3,-4.7212276,-1.4945174
331,10-12yo,2,3,-0.58790976,-1.3618371
331,10-12yo,3,3,-2.3924792,3.0330162
331,10-12yo,4,3,7.5122356,-1.8642013
331,10-12yo,5,3,8.088882,-1.1533307
331,10-12yo,6,3,5.882228,-0.70084053
331,10-12yo,1,4,6.819024,-2.3478122
331,10-12yo,2,4,5.6284494,-0.41101843
331,10-12yo,3,4,4.761037,-1.8100578
331,10-12yo,4,4,0.5643678,0.406979
331,10-12yo,5,4,-1.3128784,6.7894454
331,10-12yo,6,4,-3.0836112,-2.6570756
339,10-12yo,1,1,-5.5764465,-0.9927344
339,10-12yo,2,1,17.707243,2.4903965
339,10-12yo,3,1,13.351574,-0.9073933
339,10-12yo,4,1,7.2271705,2.770027
339,10-12yo,5,1,-3.115932,-5.080086
339,10-12yo,6,1,7.322328,-2.8088965
339,10-12yo,1,2,1.4478037,7.266865
339,10-12yo,2,2,-4.9028077,-4.4332223
339,10-12yo,3,2,3.44583,-2.970053
339,10-12yo,4,2,-8.766303,10.892484
339,10-12yo,5,2,-10.009767,7.253267
339,10-12yo,6,2,1.5502608,5.135167
339,10-12yo,1,3,7.9766474,-3.3996615
339,10-12yo,2,3,-11.001243,6.776431
339,10-12yo,3,3,-12.656739,-4.5096607
339,10-12yo,4,3,20.489006,-4.6511335
339,10-12yo,5,3,20.257902,1.5069207
339,10-12yo,6,3,-4.741206,-4.9130597
339,10-12yo,1,4,-3.8480065,-2.8744712
339,10-12yo,2,4,-1.803186,-4.833605
339,10-12yo,3,4,-4.140664,8.387103
339,10-12yo,4,4,-18.949879,-9.011376
339,10-12yo,5,4,-7.132199,-3.6801028
339,10-12yo,6,4,-4.1313796,2.5867913
320,10-12yo,1,1,-5.28545,-1.6105291
320,10-12yo,2,1,-5.0650806,-1.4674523
320,10-12yo,3,1,0.17866167,-3.1177714
320,10-12yo,4,1,-5.408325,-0.3267154
320,10-12yo,5,1,-3.1662176,4.016514
320,10-12yo,6,1,-2.7817266,2.7055876
320,10-12yo,1,2,-1.5221914,-1.2660786
320,10-12yo,2,2,8.103621,-1.0171996
320,10-12yo,3,2,-0.7927045,5.771161
320,10-12yo,4,2,6.962132,-3.3930209
320,10-12yo,5,2,6.614509,1.620313
320,10-12yo,6,2,-2.4998262,-2.6165
320,10-12yo,1,3,5.8687863,-2.6654127
320,10-12yo,2,3,-1.0152773,5.791092
320,10-12yo,3,3,-4.948181,-1.8924668
320,10-12yo,4,3,-3.4674172,-2.7387998
320,10-12yo,5,3,-6.0926394,-1.9349118
320,10-12yo,6,3,3.142425,1.1721153
320,10-12yo,1,4,0.9388549,5.542019
320,10-12yo,2,4,-2.0232623,-3.3064399
320,10-12yo,3,4,5.5622234,-0.76092243
320,10-12yo,4,4,1.913609,6.458537
320,10-12yo,5,4,2.6443472,-3.7019138
320,10-12yo,6,4,2.1391277,-1.2612035
246,10-12yo,1,1,-5.111848,-2.1019
246,10-12yo,2,1,-4.9256682,7.9251113
246,10-12yo,3,1,-0.9102087,-6.2943215
246,10-12yo,4,1,3.2070205,6.5825005
246,10-12yo,5,1,9.819629,-2.088914
246,10-12yo,6,1,-4.7227435,-1.3076068
246,10-12yo,1,2,-1.9748288,5.780304
246,10-12yo,2,2,10.440987,1.2998171
246,10-12yo,3,2,-3.0013118,-3.2989483
246,10-12yo,4,2,-5.4905515,2.0314589
246,10-12yo,5,2,-6.065469,-5.6694446
246,10-12yo,6,2,-2.0207994,-5.8449583
246,10-12yo,1,3,-0.03721685,-3.7529204
246,10-12yo,2,3,-7.6947956,-4.6150875
246,10-12yo,3,3,-6.1948667,6.906439
246,10-12yo,4,3,-4.3301053,-4.2958994
246,10-12yo,5,3,-1.7047516,5.874145
246,10-12yo,6,3,9.206798,-0.031566277
246,10-12yo,1,4,7.123893,0.074516326
246,10-12yo,2,4,2.1794796,-4.6098423
246,10-12yo,3,4,10.106385,2.6868308
246,10-12yo,4,4,6.613636,-4.3180604
246,10-12yo,5,4,-2.0494094,1.8842137
246,10-12yo,6,4,-2.4632561,7.18413
208,10-12yo,1,1,26.389206,-12.572755
208,10-12yo,2,1,-32.173367,-16.713577
208,10-12yo,3,1,13.823199,3.0619836
208,10-12yo,4,1,4.7135463,0.9969943
208,10-12yo,5,1,2.187377,-6.2791467
208,10-12yo,6,1,2.3646188,6.101564
208,10-12yo,1,2,-68.07047,-70.20716
208,10-12yo,2,2,1.7377875,-9.221265
208,10-12yo,3,2,-1.4495846,-3.6586337
208,10-12yo,4,2,-4.472838,5.473411
208,10-12yo,5,2,-6.8738217,8.174923
208,10-12yo,6,2,8.74183,-3.3910089
208,10-12yo,1,3,-58.629517,80.224884
208,10-12yo,2,3,41.192318,-4.6725273
208,10-12yo,3,3,-3.218347,-7.1025715
208,10-12yo,4,3,4.3488936,-1.1091664
208,10-12yo,5,3,10.970197,3.3624308
208,10-12yo,6,3,-6.642812,-1.43028
208,10-12yo,1,4,100.310776,2.555039
208,10-12yo,2,4,-10.756738,30.607367
208,10-12yo,3,4,-9.155269,7.6992207
208,10-12yo,4,4,-4.5896025,-5.361239
208,10-12yo,5,4,-6.2837543,-5.2582064
208,10-12yo,6,4,-4.4636354,-1.2802739
249,10-12yo,1,1,0.63257366,4.9781094
249,10-12yo,2,1,-0.33591527,-2.6513097
249,10-12yo,3,1,-5.7516093,-4.4963255
249,10-12yo,4,1,0.29724425,6.895009
249,10-12yo,5,1,4.2057476,-0.24980898
249,10-12yo,6,1,9.206814,-0.7647386
249,10-12yo,1,2,-1.2596335,2.1945093
249,10-12yo,2,2,8.187844,1.7677575
249,10-12yo,3,2,6.1679626,-1.7527268
249,10-12yo,4,2,-0.6288609,-3.4191546
249,10-12yo,5,2,0.3182312,-1.9281205
249,10-12yo,6,2,-3.8380063,-3.5980003
249,10-12yo,1,3,-5.6060505,-3.7437615
249,10-12yo,2,3,-2.8571236,-5.123125
249,10-12yo,3,3,-2.3382783,6.351943
249,10-12yo,4,3,-6.6436625,-1.4718752
249,10-12yo,5,3,-3.5090802,-1.5534571
249,10-12yo,6,3,-2.1959105,7.240829
249,10-12yo,1,4,6.2331114,-3.428859
249,10-12yo,2,4,-4.994799,6.0066767
249,10-12yo,3,4,1.9219261,-0.102891125
249,10-12yo,4,4,6.9752793,-2.0039794
249,10-12yo,5,4,-1.0148998,3.7313871
249,10-12yo,6,4,-3.1728966,-2.8780878
313,10-12yo,1,1,-10.3164625,-8.378879
313,10-12yo,2,1,4.201973,-3.1562433
313,10-12yo,3,1,7.513689,-3.3164368
313,10-12yo,4,1,-0.53503036,-0.72886485
313,10-12yo,5,1,9.03032,-6.465442
313,10-12yo,6,1,-1.4963762,6.101225
313,10-12yo,1,2,1.4253061,1.7146505
313,10-12yo,2,2,-5.8942385,-6.186142
313,10-12yo,3,2,-3.977102,-0.8656041
313,10-12yo,4,2,9.748783,0.3990881
313,10-12yo,5,2,-8.603509,-0.60163164
313,10-12yo,6,2,-4.7182136,-3.3223946
313,10-12yo,1,3,12.909126,-3.6691263
313,10-12yo,2,3,8.569729,2.657555
313,10-12yo,3,3,1.187432,6.9749565
313,10-12yo,4,3,-4.8161755,6.7615376
313,10-12yo,5,3,-7.604644,-0.16794136
313,10-12yo,6,3,-3.7211673,-1.5423481
313,10-12yo,1,4,-4.017968,10.333352
313,10-12yo,2,4,-6.877462,6.6848297
313,10-12yo,3,4,-4.724017,-2.7929173
313,10-12yo,4,4,-4.397577,-6.4317613
313,10-12yo,5,4,7.177829,7.2350187
313,10-12yo,6,4,9.935758,-1.2364815
315,10-12yo,1,1,-8.043337,-4.6459327
315,10-12yo,2,1,-2.1499631,-3.7184958
315,10-12yo,3,1,-7.054397,5.145681
315,10-12yo,4,1,-5.450618,-1.8817801
315,10-12yo,5,1,1.0763925,-0.83486676
315,10-12yo,6,1,-5.5330777,-3.3175583
315,10-12yo,1,2,-0.6355692,6.3939905
315,10-12yo,2,2,-3.4502575,-1.2586235
315,10-12yo,3,2,0.19476391,-3.946291
315,10-12yo,4,2,-2.9551811,-3.8868535
315,10-12yo,5,2,8.0451565,-0.13624367
315,10-12yo,6,2,-6.12266,0.32448736
315,10-12yo,1,3,0.5821072,2.5485158
315,10-12yo,2,3,-1.1384271,5.8240223
315,10-12yo,3,3,-1.6093706,-4.6858635
315,10-12yo,4,3,-1.1355785,7.1915555
315,10-12yo,5,3,-3.9941142,6.15363
315,10-12yo,6,3,3.2310092,8.006864
315,10-12yo,1,4,8.096799,-4.2965736
315,10-12yo,2,4,6.7386484,-0.8469032
315,10-12yo,3,4,8.469005,3.4864748
315,10-12yo,4,4,9.541378,-1.4229226
315,10-12yo,5,4,-5.127436,-5.1825204
315,10-12yo,6,4,8.424727,-5.013793
333,10-12yo,1,1,5.8061304,-2.7324631
333,10-12yo,2,1,-4.6191244,-3.6907642
333,10-12yo,3,1,0.17210959,-1.8053768
333,10-12yo,4,1,-2.922227,-0.89700335
333,10-12yo,5,1,0.7010788,4.892637
333,10-12yo,6,1,6.2218466,-3.3404946
333,10-12yo,1,2,-3.9741066,-2.5761464
333,10-12yo,2,2,-2.8092153,5.0013633
333,10-12yo,3,2,-4.3335958,5.8407207
333,10-12yo,4,2,2.7748353,6.1120806
333,10-12yo,5,2,8.893413,-0.9117661
333,10-12yo,6,2,-6.053912,2.3666956
333,10-12yo,1,3,-3.7785077,0.8220046
333,10-12yo,2,3,2.2088175,-1.2762784
333,10-12yo,3,3,-2.9363794,-5.407917
333,10-12yo,4,3,-4.728607,-0.6088154
333,10-12yo,5,3,-7.5427938,0.6353851
333,10-12yo,6,3,-3.2504337,-5.0703306
333,10-12yo,1,4,1.9464833,4.4866047
333,10-12yo,2,4,5.2195234,-0.034319825
333,10-12yo,3,4,7.0978627,1.3725736
333,10-12yo,4,4,4.8759975,-4.6062593
333,10-12yo,5,4,-2.051697,-4.616258
333,10-12yo,6,4,3.0824988,6.04413
201,Adults,1,1,-4.539009,1.273932
201,Adults,2,1,-5.7866526,-1.1000252
201,Adults,3,1,10.216798,-1.4966623
201,Adults,4,1,-1.8207042,1.0656725
201,Adults,5,1,-2.7248054,8.212943
201,Adults,6,1,-4.742179,-2.555783
201,Adults,1,2,-4.519259,-3.840773
201,Adults,2,2,8.819803,-4.994543
201,Adults,3,2,-9.893619,-5.6969814
201,Adults,4,2,8.25892,-3.1098692
201,Adults,5,2,9.402604,-3.1326535
201,Adults,6,2,4.6768727,5.8405504
201,Adults,1,3,1.9397279,5.7633357
201,Adults,2,3,3.0678592,8.165507
201,Adults,3,3,5.1605983,-0.1526001
201,Adults,4,3,-6.400769,-4.3532257
201,Adults,5,3,2.0687644,0.68409204
201,Adults,6,3,6.5841136,-4.6438704
201,Adults,1,4,7.1185403,-3.1964936
201,Adults,2,4,-6.101012,-2.0709376
201,Adults,3,4,-5.4837756,7.3462462
201,Adults,4,4,-0.03744407,6.397423
201,Adults,5,4,-8.746566,-5.76438
201,Adults,6,4,-6.5188046,1.3591028
266,Adults,1,1,-18.437634,6.0298877
266,Adults,2,1,-8.763029,-2.348344
266,Adults,3,1,9.476323,-1.2480302
266,Adults,4,1,0.6126972,16.53636
266,Adults,5,1,2.3734362,0.29207295
266,Adults,6,1,3.9686356,6.717071
266,Adults,1,2,-30.129921,-12.906538
266,Adults,2,2,56.885223,-6.978734
266,Adults,3,2,-3.1702871,-4.887728
266,Adults,4,2,-16.519306,-8.903449
266,Adults,5,2,-4.710436,5.8904386
266,Adults,6,2,-7.6763873,-1.0791259
266,Adults,1,3,6.021174,15.613124
266,Adults,2,3,-42.18535,-11.91171
266,Adults,3,3,-4.522163,-2.6573675
266,Adults,4,3,33.526245,-5.70329
266,Adults,5,3,14.62867,-1.817959
266,Adults,6,3,11.544163,-4.082576
266,Adults,1,4,42.546383,-8.736477
266,Adults,2,4,-5.9368467,21.238789
266,Adults,3,4,-1.7838712,8.793127
266,Adults,4,4,-17.619642,-1.9296238
266,Adults,5,4,-12.291668,-4.364554
266,Adults,6,4,-7.8364162,-1.5553681
238,Adults,1,1,-9.780013,-4.931003
238,Adults,2,1,6.391298,-3.7890742
238,Adults,3,1,-7.1000447,-4.6080747
238,Adults,4,1,-2.8872569,6.3162603
238,Adults,5,1,-4.4534135,8.789809
238,Adults,6,1,-4.159394,-4.2793603
238,Adults,1,2,10.60372,-3.163444
238,Adults,2,2,-4.8329887,-5.304749
238,Adults,3,2,0.41676337,2.2857394
238,Adults,4,2,-4.976148,-2.418189
238,Adults,5,2,-2.7895553,-5.39765
238,Adults,6,2,-5.2041407,-0.83136505
238,Adults,1,3,2.1326425,1.817462
238,Adults,2,3,-4.45612,3.7766013
238,Adults,3,3,9.00773,-2.494844
238,Adults,4,3,10.526183,-0.31665167
