Subject,AgeGroup,Run,Item,PC1,PC2
212,6-9yo,5,2,3.1992633,8.359147
212,6-9yo,6,2,-6.5168276,6.3507633
212,6-9yo,1,3,-8.891255,-1.8131016
212,6-9yo,2,3,10.430264,2.1807892
212,6-9yo,3,3,10.059586,5.2305646
212,6-9yo,4,3,12.967981,-4.898009
212,6-9yo,5,3,10.153293,-5.293334
212,6-9yo,6,3,8.642113,2.7851584
212,6-9yo,1,4,-4.553393,-6.0669765
212,6-9yo,2,4,-4.1090236,-3.6490479
212,6-9yo,3,4,-2.822527,-5.3908167
212,6-9yo,4,4,1.4244716,11.064261
212,6-9yo,5,4,-8.291045,-3.5559344
212,6-9yo,6,4,5.8678,-4.019008
240,6-9yo,1,1,-7.0971937,8.490582
240,6-9yo,2,1,-5.298712,9.657111
240,6-9yo,3,1,-4.1520276,-2.2097452
240,6-9yo,4,1,2.1249886,8.183192
240,6-9yo,5,1,4.470888,5.5901537
240,6-9yo,6,1,13.945962,4.050288
240,6-9yo,1,2,-9.189582,-3.7346818
240,6-9yo,2,2,-2.393755,-4.5077214
240,6-9yo,3,2,-3.1975157,7.8559837
240,6-9yo,4,2,-7.192296,-5.661108
240,6-9yo,5,2,-4.8683786,-3.2755377
240,6-9yo,6,2,0.7883288,-4.338351
240,6-9yo,1,3,14.701722,2.552288
240,6-9yo,2,3,13.964377,0.39945033
240,6-9yo,3,3,-3.080674,-5.5389543
240,6-9yo,4,3,9.737127,-4.850662
240,6-9yo,5,3,-6.83369,1.7207497
240,6-9yo,6,3,-4.669523,-9.298155
240,6-9yo,1,4,1.5850534,-7.308191
240,6-9yo,2,4,-6.271906,-5.5488396
240,6-9yo,3,4,10.430216,-0.1072829
240,6-9yo,4,4,-4.669821,2.3285751
240,6-9yo,5,4,7.2311783,-4.035366
240,6-9yo,6,4,-10.06477,9.586219
262,6-9yo,1,1,2.4218462,-5.394953
262,6-9yo,2,1,-3.7487187,8.743299
262,6-9yo,3,1,-5.177521,-8.01058
262,6-9yo,4,1,-2.4194598,9.481545
262,6-9yo,5,1,-6.203557,-4.7831874
262,6-9yo,6,1,-3.4156811,8.976994
262,6-9yo,1,2,10.533966,2.1507912
262,6-9yo,2,2,-4.8250895,-5.479979
262,6-9yo,3,2,-3.8289,8.12476
262,6-9yo,4,2,-2.352593,-5.8683205
262,6-9yo,5,2,1.3871114,8.457454
262,6-9yo,6,2,-7.0265365,-4.19697
262,6-9yo,1,3,-5.033884,5.5779557
262,6-9yo,2,3,10.77078,-0.06436447
262,6-9yo,3,3,10.963618,-0.8195713
262,6-9yo,4,3,10.725735,-0.74208564
262,6-9yo,5,3,-4.172299,0.6365123
262,6-9yo,6,3,10.820681,-0.056852695
262,6-9yo,1,4,-7.921931,-2.3337944
262,6-9yo,2,4,-2.196969,-3.1989543
262,6-9yo,3,4,-1.9571965,0.7053887
262,6-9yo,4,4,-5.95368,-2.8711417
262,6-9yo,5,4,8.988744,-4.310778
262,6-9yo,6,4,-0.37846485,-4.723168
297,6-9yo,1,1,-6.0705338,11.880181
297,6-9yo,2,1,-12.912426,9.357744
297,6-9yo,3,1,-8.37146,-7.788756
297,6-9yo,4,1,-9.6682825,-11.199771
297,6-9yo,5,1,-7.2455387,-4.9717517
297,6-9yo,6,1,-8.010664,0.13520229
297,6-9yo,1,2,-3.2160635,-6.0735807
297,6-9yo,2,2,-7.0438232,-7.122435
297,6-9yo,3,2,-2.3104026,3.2737756
297,6-9yo,4,2,0.12928213,2.24926
297,6-9yo,5,2,4.6359963,13.60711
297,6-9yo,6,2,3.7031057,9.58642
297,6-9yo,1,3,-4.757513,-7.1342044
297,6-9yo,2,3,2.8731484,-7.659974
297,6-9yo,3,3,11.102404,-4.837371
297,6-9yo,4,3,-6.266489,11.328416
297,6-9yo,5,3,15.715076,-7.36544
297,6-9yo,6,3,-6.197851,-4.05389
297,6-9yo,1,4,14.044106,1.3276021
297,6-9yo,2,4,17.083097,5.424669
297,6-9yo,3,4,-0.42054245,9.352351
297,6-9yo,4,4,15.805491,-2.3779044
297,6-9yo,5,4,-13.105536,-1.2699175
297,6-9yo,6,4,10.505412,-5.6677346
280,6-9yo,1,1,-6.383196,1.7273445
280,6-9yo,2,1,-7.9649153,-4.38367
280,6-9yo,3,1,1.9131072,8.153198
280,6-9yo,4,1,-3.9198375,-8.353429
280,6-9yo,5,1,14.847508,-2.861322
280,6-9yo,6,1,-12.334445,-3.409969
280,6-9yo,1,2,-7.853865,-5.065897
280,6-9yo,2,2,2.8709886,6.1284413
280,6-9yo,3,2,-9.140963,-2.9198673
280,6-9yo,4,2,-9.00067,-3.995591
280,6-9yo,5,2,-0.51947844,6.6838183
280,6-9yo,6,2,-5.389304,7.5396595
280,6-9yo,1,3,14.6278925,-1.8281233
280,6-9yo,2,3,-4.7669687,2.4135585
280,6-9yo,3,3,9.698395,-4.537578
280,6-9yo,4,3,17.973528,-0.27391353
280,6-9yo,5,3,-10.415833,-4.7667584
280,6-9yo,6,3,13.061379,2.1225827
280,6-9yo,1,4,-0.39083052,5.1666737
280,6-9yo,2,4,9.860895,-4.15833
280,6-9yo,3,4,-2.4705389,-0.6957533
280,6-9yo,4,4,-5.053018,12.622932
280,6-9yo,5,4,-3.912197,0.94426566
280,6-9yo,6,4,4.6623693,-6.252274
329,6-9yo,1,1,-7.270852,-3.8082
329,6-9yo,2,1,-4.6259856,1.353114
329,6-9yo,3,1,-10.524219,-4.5663495
329,6-9yo,4,1,-5.454736,-4.217752
329,6-9yo,5,1,4.228327,-3.0454674
329,6-9yo,6,1,8.676626,-4.0193553
329,6-9yo,1,2,1.5588163,-1.0800568
329,6-9yo,2,2,0.6821535,9.175531
329,6-9yo,3,2,-1.9295131,3.3213537
329,6-9yo,4,2,-6.3875656,1.3377194
329,6-9yo,5,2,-5.493607,-6.1332235
329,6-9yo,6,2,2.4486046,3.3805265
329,6-9yo,1,3,-2.0338888,6.530732
329,6-9yo,2,3,12.930744,-4.317054
329,6-9yo,3,3,1.9042008,6.33669
329,6-9yo,4,3,8.52024,-4.6227007
329,6-9yo,5,3,9.227727,3.0406077
329,6-9yo,6,3,-2.4708061,5.195273
329,6-9yo,1,4,7.7459245,-1.6424727
329,6-9yo,2,4,-8.986917,-6.2115917
329,6-9yo,3,4,10.549528,-5.0916967
329,6-9yo,4,4,3.3220642,7.502735
329,6-9yo,5,4,-7.9624486,6.1380844
329,6-9yo,6,4,-8.654428,-4.5564413
253,6-9yo,1,1,-4.752305,-5.926403
253,6-9yo,2,1,-6.376066,-2.0713599
253,6-9yo,3,1,-5.917584,-8.981327
253,6-9yo,4,1,0.8713609,9.425451
253,6-9yo,5,1,-0.19866733,-2.986714
253,6-9yo,6,1,-2.365713,1.3981655
253,6-9yo,1,2,-6.7343583,7.0129857
253,6-9yo,2,2,12.037476,-3.3870685
253,6-9yo,3,2,-5.8721914,9.255884
253,6-9yo,4,2,11.895263,-2.0308185
253,6-9yo,5,2,8.0538645,2.6845686
253,6-9yo,6,2,15.626589,-3.1195712
253,6-9yo,1,3,3.1267009,-5.3786135
253,6-9yo,2,3,-0.1503248,10.753417
253,6-9yo,3,3,0.8194428,-0.41538742
253,6-9yo,4,3,-3.5525217,-9.218414
253,6-9yo,5,3,-6.1575456,4.8659353
253,6-9yo,6,3,-11.472803,-5.6928687
253,6-9yo,1,4,8.3599615,4.292033
253,6-9yo,2,4,-5.511086,-5.294989
253,6-9yo,3,4,10.970331,0.14083011
253,6-9yo,4,4,-9.214103,1.8237785
253,6-9yo,5,4,-1.6976502,-4.56379
253,6-9yo,6,4,-1.7880696,7.414276
268,6-9yo,1,1,1.5674925,8.529585
268,6-9yo,2,1,13.565598,-1.2813869
268,6-9yo,3,1,12.883073,-0.95735353
268,6-9yo,4,1,-7.7963943,-6.048998
268,6-9yo,5,1,9.1289215,-5.8475895
268,6-9yo,6,1,-6.054364,-6.125362
268,6-9yo,1,2,8.557466,-3.0745702
268,6-9yo,2,2,-2.0059378,0.6849706
268,6-9yo,3,2,-5.8849545,-7.437294
268,6-9yo,4,2,4.140393,7.1402535
268,6-9yo,5,2,-7.961936,-5.1753345
268,6-9yo,6,2,7.996261,-4.8028703
268,6-9yo,1,3,-8.317966,-0.4735581
268,6-9yo,2,3,-7.4990287,-6.1594424
268,6-9yo,3,3,-3.3327477,-1.9992294
268,6-9yo,4,3,8.899554,-5.8294034
268,6-9yo,5,3,2.1977088,8.856833
268,6-9yo,6,3,4.2811174,6.599917
268,6-9yo,1,4,-1.8069885,-4.9814568
268,6-9yo,2,4,-4.0606318,6.755858
268,6-9yo,3,4,-3.6653702,10.393878
268,6-9yo,4,4,-5.2435536,4.7381525
268,6-9yo,5,4,-3.3646967,2.1660888
268,6-9yo,6,4,-6.223016,4.3283157
221,6-9yo,1,1,-3.1484988,13.497073
221,6-9yo,2,1,-6.9810367,-5.7138963
221,6-9yo,3,1,4.7816215,-4.34301
221,6-9yo,4,1,16.202269,-2.3648179
221,6-9yo,5,1,-1.7058812,-5.405557
221,6-9yo,6,1,-3.5757055,0.8167071
221,6-9yo,1,2,-7.487307,-1.0563817
221,6-9yo,2,2,19.817383,-3.2520301
221,6-9yo,3,2,-8.055399,-8.042991
221,6-9yo,4,2,-3.540002,-4.9124055
221,6-9yo,5,2,17.283758,4.0894547
221,6-9yo,6,2,-11.948337,-5.846593
221,6-9yo,1,3,-4.9382286,-11.131771
221,6-9yo,2,3,-0.6742244,11.629846
221,6-9yo,3,3,12.122614,3.1270487
221,6-9yo,4,3,-3.2646794,14.563051
221,6-9yo,5,3,-12.248231,8.467735
221,6-9yo,6,3,14.691316,-5.1322184
221,6-9yo,1,4,15.574033,-1.3089187
221,6-9yo,2,4,-12.162126,-2.6639202
221,6-9yo,3,4,-8.848837,9.258948
