Subject,AgeGroup,Run,Item,PC1,PC2
268,6-9yo,2,2,-3.496487,1.1612412
268,6-9yo,3,2,-2.7719345,5.5411024
268,6-9yo,4,2,-5.2318835,-2.0664814
268,6-9yo,5,2,-2.4361968,-4.3800297
268,6-9yo,6,2,-4.935829,0.44274297
268,6-9yo,1,3,-5.8169174,-3.3390667
268,6-9yo,2,3,-4.7368813,-3.7529023
268,6-9yo,3,3,-4.95762,-4.12587
268,6-9yo,4,3,-2.209775,4.87999
268,6-9yo,5,3,-5.3365903,5.06612
268,6-9yo,6,3,-2.9322367,-1.796734
268,6-9yo,1,4,0.9562409,-1.5820801
268,6-9yo,2,4,-0.6553804,3.850892
268,6-9yo,3,4,2.487724,-0.84364176
268,6-9yo,4,4,2.1131697,-4.6539164
268,6-9yo,5,4,0.80702037,-3.4332197
268,6-9yo,6,4,5.019088,-3.1982872
221,6-9yo,1,1,0.4959854,6.6035357
221,6-9yo,2,1,7.9393926,-2.3927805
221,6-9yo,3,1,-0.9134548,1.6270082
221,6-9yo,4,1,12.054996,-0.14397186
221,6-9yo,5,1,-0.49027494,-2.4759493
221,6-9yo,6,1,1.1066785,4.3989205
221,6-9yo,1,2,-3.046211,2.2271485
221,6-9yo,2,2,-4.480088,-2.7974422
221,6-9yo,3,2,-0.25763503,6.2173953
221,6-9yo,4,2,-3.8270824,7.182856
221,6-9yo,5,2,5.8262696,-0.7051318
221,6-9yo,6,2,5.9351726,-1.7028533
221,6-9yo,1,3,-6.16195,-5.40829
221,6-9yo,2,3,-5.0590706,0.2761344
221,6-9yo,3,3,-6.2931128,-4.480542
221,6-9yo,4,3,-3.319495,-3.3512173
221,6-9yo,5,3,-4.7574673,-1.1330001
221,6-9yo,6,3,-2.6919744,-3.9139917
221,6-9yo,1,4,8.712178,-3.4223936
221,6-9yo,2,4,1.5997694,4.914089
221,6-9yo,3,4,7.4642043,-3.3638613
221,6-9yo,4,4,-4.908419,-3.6876662
221,6-9yo,5,4,-0.5785274,4.314081
221,6-9yo,6,4,-4.3498774,1.2179259
343,6-9yo,1,1,0.40696698,-1.6081532
343,6-9yo,2,1,3.4748452,-2.1483507
343,6-9yo,3,1,-0.053271137,-0.21031693
343,6-9yo,4,1,6.6280336,-3.4406095
343,6-9yo,5,1,-3.3042064,0.59942657
343,6-9yo,6,1,5.3160944,-1.8975016
