Subject,AgeGroup,Run,Item,PC1,PC2,PC3
323,6-9yo,4,1,-5.1102986,5.549791,-0.70847595
323,6-9yo,5,1,7.718179,1.136569,0.8083479
323,6-9yo,6,1,-1.3289827,9.330659,-2.5528066
323,6-9yo,1,2,2.6232395,1.198179,4.7440085
323,6-9yo,2,2,-2.0689816,0.42736784,5.0517893
323,6-9yo,3,2,-6.572726,-3.856131,-1.4339222
323,6-9yo,4,2,1.6632242,-0.7042324,4.0359187
323,6-9yo,5,2,-3.5320373,5.328808,-1.4697483
323,6-9yo,6,2,-8.405906,-5.493091,-2.1712108
323,6-9yo,1,3,-9.544576,-5.285129,-0.4521022
323,6-9yo,2,3,-4.5823493,-5.584778,-2.1276302
323,6-9yo,3,3,-1.9916334,1.2188071,3.5594976
323,6-9yo,4,3,9.948334,-0.11975071,-1.9432524
323,6-9yo,5,3,-3.4833717,-1.980016,3.9435217
323,6-9yo,6,3,8.8769045,-3.8012035,-3.2045143
323,6-9yo,1,4,13.087593,-1.4743154,-2.2449949
323,6-9yo,2,4,-2.4683971,6.1909394,-2.3619049
323,6-9yo,3,4,8.32983,-2.9074152,-0.22692819
323,6-9yo,4,4,-6.501257,-4.72581,-1.3841888
323,6-9yo,5,4,-0.70276934,-4.485359,-3.282122
323,6-9yo,6,4,0.8579837,-0.036362417,7.92853
341,6-9yo,1,1,-3.5956593,0.265848,4.048509
341,6-9yo,2,1,8.211552,-2.4811935,-0.31657866
341,6-9yo,3,1,9.890127,0.099191,-1.5189984
341,6-9yo,4,1,1.7005936,-0.10677303,3.508304
341,6-9yo,5,1,4.6426716,-3.3055387,1.7836074
341,6-9yo,6,1,-0.45116046,7.858435,0.35328194
341,6-9yo,1,2,-4.292916,-0.85121465,-3.651739
341,6-9yo,2,2,-6.9301667,-2.8384166,-1.4695048
341,6-9yo,3,2,-4.2725987,5.216545,-1.1509215
341,6-9yo,4,2,-4.3653917,-4.909838,-0.83671576
341,6-9yo,5,2,-3.5260286,-2.4383888,-3.4189844
341,6-9yo,6,2,-1.6513844,-3.2533262,4.0792212
341,6-9yo,1,3,3.4207442,5.074661,-0.6237921
341,6-9yo,2,3,0.5272081,4.4202194,-1.8640368
341,6-9yo,3,3,-0.7506351,-1.1087571,5.6118655
341,6-9yo,4,3,6.6727524,-0.107242525,-1.9030952
341,6-9yo,5,3,-4.2387457,1.5194477,3.456389
341,6-9yo,6,3,8.817717,-2.1085048,-1.4723127
341,6-9yo,1,4,4.46783,-4.489296,0.22702171
341,6-9yo,2,4,-1.808591,0.8993924,3.6501215
341,6-9yo,3,4,-4.866893,-4.2069798,-2.9419436
341,6-9yo,4,4,-4.007957,5.123853,-0.7684922
341,6-9yo,5,4,3.122101,4.224479,-1.8210127
341,6-9yo,6,4,-6.7151732,-2.496603,-2.9601889
229,6-9yo,1,1,0.6133751,6.3520455,-1.7629471
229,6-9yo,2,1,-4.6430874,5.8373146,-0.6949812
229,6-9yo,3,1,1.7405356,-2.7026658,4.99561
229,6-9yo,4,1,1.6272625,-4.796455,4.750797
229,6-9yo,5,1,-4.147107,-1.1185311,5.785282
229,6-9yo,6,1,-3.9641478,-0.8172025,4.901006
229,6-9yo,1,2,6.0631104,-3.386008,-1.047642
229,6-9yo,2,2,-2.0990264,-4.877474,-3.3053324
229,6-9yo,3,2,-2.23103,6.027099,0.8604111
229,6-9yo,4,2,6.756036,2.5749395,-2.5076518
229,6-9yo,5,2,2.6530874,7.7273583,-0.56841624
229,6-9yo,6,2,9.580578,-2.9089978,-0.15914093
229,6-9yo,1,3,-1.1498345,0.05513105,5.2472963
229,6-9yo,2,3,8.211476,1.596437,-0.44282672
229,6-9yo,3,3,-5.7296524,-3.2493587,-2.4812028
229,6-9yo,4,3,-4.220687,5.9233847,2.1755462
229,6-9yo,5,3,-6.077921,-1.8243134,-4.7621026
229,6-9yo,6,3,-6.098671,-3.4696436,-3.5313804
