,Unnamed: 0,subject,age_group,run,path,func_path,cluster_hip_cluster_no_acc_mask_mean,cluster_hip_cluster_no_acc_unmasked_mean
283,283,238,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl.nii.gz,0.7474504013856252,0.7594288101902714
284,284,238,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl.nii.gz,0.7926458285914527,0.7984458318463078
285,285,238,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl.nii.gz,0.7793461713525984,0.7812854117817349
286,286,238,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl.nii.gz,0.7637896438439687,0.7711405334649263
287,287,238,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl.nii.gz,0.7474149498674605,0.7509362940435056
288,288,258,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl.nii.gz,0.7816420661078559,0.7903103301158318
289,289,258,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl.nii.gz,0.7890119784408145,0.7895930638680091
290,290,258,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl.nii.gz,0.7568173838986291,0.7552385972096369
291,291,258,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl.nii.gz,0.7768496837880876,0.7808396220207214
292,292,258,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-5_pca12_varExpl.nii.gz,0.8699734277195401,0.8593441523038424
293,293,258,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-6_pca12_varExpl.nii.gz,0.8907418019241757,0.8770461609730353
294,294,231,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-1_pca12_varExpl.nii.gz,0.7803995236754417,0.7895435566703478
295,295,231,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-2_pca12_varExpl.nii.gz,0.8115024417638779,0.8061022410790125
296,296,231,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-3_pca12_varExpl.nii.gz,0.7167318165302277,0.7255964254339536
297,297,231,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-4_pca12_varExpl.nii.gz,0.7693279832601547,0.7670038367311159
298,298,231,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-5_pca12_varExpl.nii.gz,0.8082034848630428,0.8097740511099497
299,299,231,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_231/moshiGO_231_run-6_pca12_varExpl.nii.gz,0.7774131931364536,0.7736745600899061
300,300,304,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-1_pca12_varExpl.nii.gz,0.7506337972248301,0.7537614926695824
301,301,304,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-2_pca12_varExpl.nii.gz,0.7702624832882601,0.77054363489151
302,302,304,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-3_pca12_varExpl.nii.gz,0.7811729978112614,0.7801327630877495
303,303,304,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-4_pca12_varExpl.nii.gz,0.758747258607079,0.7567784612377485
304,304,304,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-5_pca12_varExpl.nii.gz,0.7713509412372813,0.7740262473622957
305,305,304,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_304/moshiGO_304_run-6_pca12_varExpl.nii.gz,0.7602338615585776,0.7716685136159261
306,306,259,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-1_pca12_varExpl.nii.gz,0.7384104952216148,0.7484490679843085
307,307,259,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-2_pca12_varExpl.nii.gz,0.7744061462581158,0.7687469444104603
308,308,259,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-3_pca12_varExpl.nii.gz,0.7592075541615486,0.761352117572512
309,309,259,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-4_pca12_varExpl.nii.gz,0.7790363729000092,0.7758985991988864
310,310,259,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-5_pca12_varExpl.nii.gz,0.7638050615787506,0.7661983477217811
311,311,259,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_259/moshiGO_259_run-6_pca12_varExpl.nii.gz,0.7616726420819759,0.7767238638230732
312,312,261,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-1_pca12_varExpl.nii.gz,0.7856810067010962,0.7965134549885988
313,313,261,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-2_pca12_varExpl.nii.gz,0.7888371426126232,0.7883785665035248
314,314,261,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-3_pca12_varExpl.nii.gz,0.8060892716698025,0.7995922267436981
315,315,261,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-4_pca12_varExpl.nii.gz,0.7491443442261737,0.7556624375283718
316,316,261,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-5_pca12_varExpl.nii.gz,0.794217446575994,0.7873482350260019
317,317,261,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_261/moshiGO_261_run-6_pca12_varExpl.nii.gz,0.7840687088344408,0.7809215746819973
318,318,284,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-1_pca12_varExpl.nii.gz,0.7496900352147909,0.7537523116384234
319,319,284,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-2_pca12_varExpl.nii.gz,0.7836621197370383,0.7815871749605451
320,320,284,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-3_pca12_varExpl.nii.gz,0.7524999838608962,0.7521076628140041
321,321,284,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-4_pca12_varExpl.nii.gz,0.808093820626919,0.8101988741329738
322,322,284,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-5_pca12_varExpl.nii.gz,0.7702054862792675,0.7753952928951808
323,323,284,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_284/moshiGO_284_run-6_pca12_varExpl.nii.gz,0.759477436542511,0.7675441895212446
324,324,305,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-1_pca12_varExpl.nii.gz,0.807646818459034,0.7849939951190242
325,325,305,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-2_pca12_varExpl.nii.gz,0.7767555899918079,0.7866578808537236
326,326,305,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-3_pca12_varExpl.nii.gz,0.8475494496524334,0.8247887646710431
327,327,305,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-4_pca12_varExpl.nii.gz,0.760280653834343,0.7574528124597337
328,328,305,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-5_pca12_varExpl.nii.gz,0.7841543667018414,0.7877638295844749
329,329,305,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_305/moshiGO_305_run-6_pca12_varExpl.nii.gz,0.7922990769147873,0.7821050904415272
330,330,312,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-1_pca12_varExpl.nii.gz,0.8129001467124276,0.8144257558243615
331,331,312,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-2_pca12_varExpl.nii.gz,0.7607973451199739,0.7591929882764816
332,332,312,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-3_pca12_varExpl.nii.gz,0.72170650181563,0.7245590133326394
333,333,312,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-4_pca12_varExpl.nii.gz,0.7734998179518658,0.7719808561461312
334,334,312,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-5_pca12_varExpl.nii.gz,0.7541235711263574,0.7567742850099292
335,335,312,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_312/moshiGO_312_run-6_pca12_varExpl.nii.gz,0.7695477242055146,0.7757016335214887
336,336,224,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-1_pca12_varExpl.nii.gz,0.7920860158545631,0.7974254617819915
337,337,224,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-2_pca12_varExpl.nii.gz,0.783182252730642,0.7879197210878939
338,338,224,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-3_pca12_varExpl.nii.gz,0.8343975692987442,0.8343470225463042
339,339,224,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-4_pca12_varExpl.nii.gz,0.7821450808218547,0.7907735173766678
340,340,224,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-5_pca12_varExpl.nii.gz,0.8422444079603467,0.838591222827499
341,341,224,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_224/moshiGO_224_run-6_pca12_varExpl.nii.gz,0.9292841532400676,0.9228900944864428
342,342,291,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-1_pca12_varExpl.nii.gz,0.7662736319360279,0.7730366587638855
343,343,291,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-2_pca12_varExpl.nii.gz,0.9142056448119027,0.9040642572300774
344,344,291,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-3_pca12_varExpl.nii.gz,0.7734751729738145,0.7724812115941729
345,345,291,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-4_pca12_varExpl.nii.gz,0.9146217959267753,0.9089640208653041
346,346,291,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-5_pca12_varExpl.nii.gz,0.8429078005609059,0.8436999768018723
347,347,291,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_291/moshiGO_291_run-6_pca12_varExpl.nii.gz,0.870814011210487,0.8712307065725327
348,348,223,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-1_pca12_varExpl.nii.gz,0.7818400754648096,0.786583354473114
349,349,223,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-2_pca12_varExpl.nii.gz,0.7794099976034725,0.7807668805122375
350,350,223,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-3_pca12_varExpl.nii.gz,0.7334004395148334,0.7356027221679687
351,351,223,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-4_pca12_varExpl.nii.gz,0.7655067443847656,0.7584702396392822
352,352,223,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-5_pca12_varExpl.nii.gz,0.7659036131466136,0.7665778541564942
353,353,223,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_223/moshiGO_223_run-6_pca12_varExpl.nii.gz,0.8245305594275979,0.8124536681175232
354,354,235,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-1_pca12_varExpl.nii.gz,0.7750981218285031,0.7788321519720143
355,355,235,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-2_pca12_varExpl.nii.gz,0.8035150037871467,0.8175421131068262
356,356,235,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-3_pca12_varExpl.nii.gz,0.8413121998310089,0.836346422803813
357,357,235,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-4_pca12_varExpl.nii.gz,0.7623149851957957,0.77586561030355
358,358,235,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-5_pca12_varExpl.nii.gz,0.8456271025869582,0.8414309107024094
359,359,235,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_235/moshiGO_235_run-6_pca12_varExpl.nii.gz,0.8716180755032433,0.86808816112321
360,360,202,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-1_pca12_varExpl.nii.gz,0.8407607596853505,0.8348270633390972
361,361,202,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-2_pca12_varExpl.nii.gz,0.775636753310328,0.7732692233153752
362,362,202,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-3_pca12_varExpl.nii.gz,0.7662007523619611,0.7648637273481914
363,363,202,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-4_pca12_varExpl.nii.gz,0.8048462090284928,0.7981584391423634
364,364,202,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-5_pca12_varExpl.nii.gz,0.7419723609219426,0.7463233407054629
365,365,202,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_202/moshiGO_202_run-6_pca12_varExpl.nii.gz,0.7405647168988767,0.7493086606264114
366,366,306,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-1_pca12_varExpl.nii.gz,0.7353850290888831,0.7338448052222912
367,367,306,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-2_pca12_varExpl.nii.gz,0.7374745635759263,0.7374812364578247
368,368,306,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-3_pca12_varExpl.nii.gz,0.741679969288054,0.7427984567788931
