Subject,AgeGroup,Run,Item,PC1,PC2,PC3
323,6-9yo,3,3,-3.3635483,-9.5858555,8.877881
323,6-9yo,4,3,-10.993734,-7.3696795,-4.5863357
323,6-9yo,5,3,1.9786533,13.569859,6.8538976
323,6-9yo,6,3,-6.647639,-5.797161,-3.5761247
323,6-9yo,1,4,-11.180026,-5.989088,-6.0016026
323,6-9yo,2,4,-9.485931,-6.668627,8.712578
323,6-9yo,3,4,3.0503385,13.24732,4.8263354
323,6-9yo,4,4,8.056731,9.044094,-4.9816437
323,6-9yo,5,4,-13.083659,1.0457399,-9.300837
323,6-9yo,6,4,-5.1776505,7.825018,1.1972295
341,6-9yo,1,1,16.907701,-2.0669892,-4.0010767
341,6-9yo,2,1,-1.1564767,-8.674276,6.611971
341,6-9yo,3,1,-3.8242342,14.8979435,-1.6141031
341,6-9yo,4,1,0.9709267,13.702425,3.6492622
341,6-9yo,5,1,5.776191,-6.832177,5.8930273
341,6-9yo,6,1,-3.971261,-4.318207,8.982216
341,6-9yo,1,2,-11.426336,-2.3445709,-9.667032
341,6-9yo,2,2,-10.217402,-0.40580013,-6.313682
341,6-9yo,3,2,3.0767512,-2.3384776,10.048833
341,6-9yo,4,2,-3.6383748,-8.805943,8.479753
341,6-9yo,5,2,-8.578457,-5.26861,-5.5003486
341,6-9yo,6,2,14.8792925,0.38595757,-0.624705
341,6-9yo,1,3,-3.6823359,-8.545988,9.674704
341,6-9yo,2,3,0.00067347416,10.32729,4.7017097
341,6-9yo,3,3,-14.306626,-8.625115,-3.0614645
341,6-9yo,4,3,-11.623878,-0.9505577,-7.7425227
341,6-9yo,5,3,-6.7841783,7.436256,4.731607
341,6-9yo,6,3,-5.5436034,10.03058,-0.7402032
341,6-9yo,1,4,-1.7990301,12.957549,3.9934034
341,6-9yo,2,4,11.373204,-1.2472135,-4.999999
341,6-9yo,3,4,15.05411,-3.9343514,-5.3732634
341,6-9yo,4,4,14.291327,-3.9459262,-4.3864903
341,6-9yo,5,4,9.586448,4.6645355,-5.1242867
341,6-9yo,6,4,-5.364429,-6.0983305,-7.6173058
229,6-9yo,1,1,-3.9574294,5.256711,9.266342
229,6-9yo,2,1,3.157054,12.146961,-1.0243211
229,6-9yo,3,1,-10.6142645,-8.510803,0.912991
229,6-9yo,4,1,17.239733,0.14288397,-0.005399381
229,6-9yo,5,1,-4.4583135,7.1168976,-4.4927773
229,6-9yo,6,1,13.938308,-3.488748,-3.7576754
229,6-9yo,1,2,1.9548107,10.399551,-6.714638
229,6-9yo,2,2,-9.807492,-3.718568,-7.449032
229,6-9yo,3,2,12.832065,-3.867139,-4.463324
229,6-9yo,4,2,-5.9077516,10.701078,-3.7247405
229,6-9yo,5,2,15.658589,-3.652847,-3.0925832
229,6-9yo,6,2,-4.9074755,10.749954,-3.077548
229,6-9yo,1,3,20.226957,-7.4081025,0.08565853
229,6-9yo,2,3,13.913444,-6.4238296,-0.3910239
229,6-9yo,3,3,-6.6231523,8.635955,-4.653756
229,6-9yo,4,3,-5.5994105,-10.571688,-3.9686823
229,6-9yo,5,3,-14.1360655,-5.804729,-0.3588514
229,6-9yo,6,3,2.7078137,1.1176244,8.134097
229,6-9yo,1,4,-18.224346,-8.248157,-2.6373577
229,6-9yo,2,4,-7.263,-2.0045638,8.864382
229,6-9yo,3,4,4.405347,3.74199,8.204088
229,6-9yo,4,4,-5.7325706,-0.27227148,7.6988215
229,6-9yo,5,4,2.9357893,2.3406777,7.944213
229,6-9yo,6,4,-11.738646,-8.378827,-1.2988762
279,6-9yo,1,1,23.375057,-2.0824473,-8.57545
279,6-9yo,2,1,-12.789063,-8.263084,-9.781233
279,6-9yo,3,1,-7.575207,11.315915,-4.1671743
279,6-9yo,4,1,-7.45499,-9.234661,-8.693812
279,6-9yo,5,1,-4.10969,10.725482,-5.738487
279,6-9yo,6,1,-7.1989055,-5.220698,9.338485
279,6-9yo,1,2,-7.3276224,20.490427,0.6940995
279,6-9yo,2,2,22.875744,-6.150712,2.07876
279,6-9yo,3,2,-10.97006,-10.244954,1.7760719
279,6-9yo,4,2,13.486498,8.583723,-5.1261306
279,6-9yo,5,2,1.7590768,3.8366888,9.925994
279,6-9yo,6,2,2.2511878,13.238665,1.1796352
279,6-9yo,1,3,-21.054699,-11.165582,-6.372268
279,6-9yo,2,3,2.593961,14.259042,-4.9083896
279,6-9yo,3,3,11.346807,-4.5700336,-7.0620584
279,6-9yo,4,3,7.1334763,-8.672533,9.17609
279,6-9yo,5,3,-10.656251,-9.5819,-0.56722534
279,6-9yo,6,3,-12.969947,-2.46951,-8.192001
279,6-9yo,1,4,5.0072575,-7.242399,14.25362
279,6-9yo,2,4,-12.680643,0.15475339,12.610859
279,6-9yo,3,4,7.198458,3.4990723,9.453162
279,6-9yo,4,4,-13.164984,9.323473,4.6438494
279,6-9yo,5,4,13.006865,-4.980273,-3.6202784
279,6-9yo,6,4,17.917662,-5.5484576,-2.3261175
282,6-9yo,1,1,14.188025,0.26071337,-4.4030085
282,6-9yo,2,1,-15.867579,8.941661,4.9821396
282,6-9yo,3,1,1.516145,-5.897459,11.12276
282,6-9yo,4,1,-2.7295132,0.21683022,8.020428
282,6-9yo,5,1,-5.1015654,-4.419401,6.6240444
282,6-9yo,6,1,-3.0449932,10.7870035,-0.61885196
282,6-9yo,1,2,0.9348773,-7.482154,6.72245
282,6-9yo,2,2,20.430891,4.753904,-7.2476435
282,6-9yo,3,2,-4.598438,12.990831,1.4564556
282,6-9yo,4,2,-0.14346905,8.499907,-2.947724
282,6-9yo,5,2,3.4737482,10.650982,0.9250516
282,6-9yo,6,2,14.044692,-1.5724506,-1.7054846
282,6-9yo,1,3,-11.886154,-3.0834308,-5.6278872
282,6-9yo,2,3,-19.295712,-7.244732,-5.6939387
282,6-9yo,3,3,-11.803775,-6.5295076,-6.6350646
282,6-9yo,4,3,-11.626842,-4.906958,-3.636984
282,6-9yo,5,3,16.433418,-4.8595314,-2.5989704
282,6-9yo,6,3,-7.7448087,-5.554329,-6.600157
282,6-9yo,1,4,-3.2367432,10.304876,3.308447
282,6-9yo,2,4,14.732404,-6.4508343,7.95944
282,6-9yo,3,4,14.886065,-0.5638724,-5.9441543
282,6-9yo,4,4,14.499821,-3.8097782,-1.4357222
282,6-9yo,5,4,-14.805601,-1.3720499,-4.950125
282,6-9yo,6,4,-3.2548993,-3.6602266,8.924494
350,6-9yo,1,1,16.937355,-3.1788478,0.659844
350,6-9yo,2,1,-10.173615,-8.7043915,-4.821041
350,6-9yo,3,1,-0.800684,-9.680324,-9.893361
350,6-9yo,4,1,-0.22910832,10.93589,-4.415945
350,6-9yo,5,1,21.138254,1.8255858,-1.9387678
350,6-9yo,6,1,-2.1626043,10.553737,1.4368858
350,6-9yo,1,2,-6.5384655,1.5891521,9.282401
350,6-9yo,2,2,18.061852,1.4721681,-4.598654
350,6-9yo,3,2,-9.426916,11.408223,-3.049774
350,6-9yo,4,2,-11.466222,-6.796885,-5.172822
350,6-9yo,5,2,-11.212338,10.216243,-2.714513
350,6-9yo,6,2,25.092403,-2.259893,-2.9110217
350,6-9yo,1,3,-9.275419,-8.098422,-4.7040052
350,6-9yo,2,3,2.7269802,-2.876105,10.043689
350,6-9yo,3,3,15.705945,4.263889,1.6160839
350,6-9yo,4,3,-3.6603749,0.624301,10.915323
350,6-9yo,5,3,-7.1064496,-9.798672,-5.520409
350,6-9yo,6,3,-4.659532,-5.290011,7.5737877
350,6-9yo,1,4,-1.1234754,9.688115,-5.2382374
350,6-9yo,2,4,-10.615219,10.108331,-0.6239952
350,6-9yo,3,4,-5.4783463,-5.9917893,11.327055
350,6-9yo,4,4,15.355704,-4.763307,-1.3265604
350,6-9yo,5,4,-2.8194673,-2.2431579,10.173689
350,6-9yo,6,4,-18.27027,-3.0038297,-6.0996504
212,6-9yo,1,1,-3.6455073,-0.25515833,7.898522
212,6-9yo,2,1,-6.491875,-6.42725,-4.3454194
212,6-9yo,3,1,12.965969,0.07287807,-4.2089615
212,6-9yo,4,1,-5.177447,-4.945945,-6.022459
212,6-9yo,5,1,-2.4424076,-8.834792,7.1451807
212,6-9yo,6,1,12.474392,-8.257748,-1.6684898
212,6-9yo,1,2,-9.161725,-7.242555,-4.1690264
212,6-9yo,2,2,11.22258,4.2531986,-3.4556973
212,6-9yo,3,2,-11.085534,-4.1679773,-4.2810483
212,6-9yo,4,2,-7.4552855,7.393972,1.0994114
212,6-9yo,5,2,12.852848,-3.8941896,-4.9231005
212,6-9yo,6,2,6.4763536,11.575394,1.1624209
212,6-9yo,1,3,-1.2643902,11.26691,-2.8089871
212,6-9yo,2,3,-9.872471,6.7026544,1.9674374
212,6-9yo,3,3,2.1192389,-5.0286937,6.712437
212,6-9yo,4,3,0.14068477,-4.8656716,6.840011
212,6-9yo,5,3,2.303791,12.672271,3.494155
212,6-9yo,6,3,-10.553223,-0.08536044,-8.134185
212,6-9yo,1,4,14.071625,-3.7691956,-0.9205062
212,6-9yo,2,4,5.1417656,-4.5286,5.8336773
212,6-9yo,3,4,-3.9996734,9.123792,1.7775738
212,6-9yo,4,4,12.492045,2.4176435,-1.9169642
212,6-9yo,5,4,-12.714232,0.056711666,-5.71623
212,6-9yo,6,4,-8.397524,-3.232287,8.640252
240,6-9yo,1,1,-6.0763645,-8.851703,-3.148499
240,6-9yo,2,1,1.6048899,-1.5418012,6.786596
240,6-9yo,3,1,-7.697732,-3.583249,-5.665702
240,6-9yo,4,1,15.067969,1.3360671,-1.6562583
240,6-9yo,5,1,15.966461,-1.3607175,-2.467161
240,6-9yo,6,1,-1.7006738,-6.2654743,5.833016
240,6-9yo,1,2,14.918005,0.18933985,-1.1098098
240,6-9yo,2,2,-6.633348,-6.1663485,-2.643825
240,6-9yo,3,2,10.960911,-1.7415881,-2.723498
240,6-9yo,4,2,-1.5332766,-1.7962571,7.4441376
240,6-9yo,5,2,-10.908048,-6.2046247,-3.8303206
240,6-9yo,6,2,-0.21725924,9.326117,2.5766737
240,6-9yo,1,3,-2.6241753,-0.76610965,6.6514544
240,6-9yo,2,3,9.6844225,-0.17713927,-3.3275075
240,6-9yo,3,3,-1.6193285,10.591547,1.2068549
240,6-9yo,4,3,-8.0461235,7.960823,-1.7998496
240,6-9yo,5,3,-0.6414394,-3.3210127,6.7344933
240,6-9yo,6,3,13.183914,-1.763217,-3.4463758
240,6-9yo,1,4,-6.217465,9.428471,-2.3931453
240,6-9yo,2,4,-4.6559644,7.8852887,-0.81526464
240,6-9yo,3,4,-1.6438543,-5.266707,7.1823425
240,6-9yo,4,4,-5.4885697,-7.500639,-3.9880269
240,6-9yo,5,4,-4.416973,10.886355,-0.43701273
240,6-9yo,6,4,-11.265983,-1.2974266,-4.9633117
262,6-9yo,1,1,6.911902,-3.93346,12.419095
262,6-9yo,2,1,11.663572,-5.986098,7.844491
262,6-9yo,3,1,18.379208,4.6856537,-8.654371
262,6-9yo,4,1,-15.092036,-2.9098852,14.029552
262,6-9yo,5,1,-17.52564,-2.9234538,10.466948
262,6-9yo,6,1,17.879673,5.3376856,-6.4466066
262,6-9yo,1,2,26.54213,1.9474177,-6.820932
262,6-9yo,2,2,17.027533,5.033501,-6.468934
262,6-9yo,3,2,-11.669912,16.39897,3.38772
262,6-9yo,4,2,-14.403604,-5.32873,-13.666397
262,6-9yo,5,2,24.463884,2.1519473,5.484251
262,6-9yo,6,2,6.3804884,-9.713359,9.897184
262,6-9yo,1,3,-16.409842,14.738772,-0.336784
262,6-9yo,2,3,-14.467802,9.568972,3.7209618
262,6-9yo,3,3,-12.953304,-12.340712,-8.63193
262,6-9yo,4,3,23.712263,-9.387976,0.9476016
262,6-9yo,5,3,-6.975616,14.816681,-7.111104
262,6-9yo,6,3,-11.276467,13.678495,4.283683
262,6-9yo,1,4,-17.044193,-12.7527275,-5.26138
262,6-9yo,2,4,-14.223302,-8.616367,-5.0965204
262,6-9yo,3,4,6.24401,-8.743908,13.898576
262,6-9yo,4,4,5.7833743,17.626589,-1.3107536
262,6-9yo,5,4,0.037373886,-14.0451765,-8.8401
262,6-9yo,6,4,-12.9836855,-9.302823,-7.734263
297,6-9yo,1,1,20.08271,-7.2615867,-0.62177235
297,6-9yo,2,1,1.4481554,-1.9055655,8.0991745
297,6-9yo,3,1,4.207144,9.798917,2.1802402
297,6-9yo,4,1,-15.346995,-8.753482,-1.759932
297,6-9yo,5,1,4.982418,-5.0280457,7.001877
297,6-9yo,6,1,-5.5065007,-1.9046909,8.604936
297,6-9yo,1,2,7.5722466,10.891037,-1.2542602
297,6-9yo,2,2,-5.8795886,8.878041,-0.99447846
297,6-9yo,3,2,-11.107576,0.3646861,-6.15498
297,6-9yo,4,2,-0.60080546,12.273255,-6.4843955
297,6-9yo,5,2,14.725136,2.4786234,-4.5502667
297,6-9yo,6,2,19.552637,-3.2080967,-1.3797976
297,6-9yo,1,3,-18.84343,-3.128193,-3.839271
297,6-9yo,2,3,-9.078695,-6.6031675,-3.4711568
297,6-9yo,3,3,-5.9893355,-4.970138,6.820925
297,6-9yo,4,3,15.767117,-8.105115,-2.07842
297,6-9yo,5,3,-8.806382,7.8028803,2.5738273
297,6-9yo,6,3,-12.871536,-4.9794316,-5.6318264
297,6-9yo,1,4,-8.811532,-0.5012575,5.7153044
297,6-9yo,2,4,13.510129,-0.3693087,-3.6335387
297,6-9yo,3,4,12.889769,-5.193463,-2.8461864
297,6-9yo,4,4,0.18068404,4.585336,10.322752
297,6-9yo,5,4,-10.901176,-5.2534595,-5.025433
297,6-9yo,6,4,-1.1746053,10.092218,-1.5933155
280,6-9yo,1,1,-2.1902032,11.377723,5.244875
280,6-9yo,2,1,14.296285,-1.2806914,-5.1418786
280,6-9yo,3,1,-6.395133,8.3260145,-2.6345215
280,6-9yo,4,1,0.9615161,9.395599,-2.337442
280,6-9yo,5,1,-11.582681,-2.2246332,-7.1298385
280,6-9yo,6,1,7.977723,-1.7856332,-4.692656
280,6-9yo,1,2,-12.305174,-2.870937,-6.649073
280,6-9yo,2,2,-12.673607,-4.3999195,-5.491128
280,6-9yo,3,2,11.213751,-2.6196396,-5.098201
280,6-9yo,4,2,11.156619,-3.6667602,1.2647395
280,6-9yo,5,2,-1.1141533,-7.1432185,9.503348
280,6-9yo,6,2,5.5955706,1.0222839,5.767058
280,6-9yo,1,3,1.9241849,-9.066637,8.263651
280,6-9yo,2,3,1.0271761,-6.0921326,8.72804
280,6-9yo,3,3,-10.5488405,-7.0839896,0.24500044
280,6-9yo,4,3,-6.565397,-0.0631135,5.832423
280,6-9yo,5,3,12.830113,-2.5053136,-5.57808
280,6-9yo,6,3,-7.8114576,-6.3052073,0.49951845
280,6-9yo,1,4,12.57119,0.559852,-6.8594522
280,6-9yo,2,4,-2.649852,11.772742,1.9049681
280,6-9yo,3,4,5.730224,1.3776152,7.487722
280,6-9yo,4,4,-5.5527334,-5.6657257,-4.7597203
280,6-9yo,5,4,-0.13327579,11.873164,3.204571
280,6-9yo,6,4,-5.7618318,7.068559,-1.5739217
329,6-9yo,1,1,19.404053,1.1136954,-2.589404
329,6-9yo,2,1,1.8064073,-1.3617078,8.869939
329,6-9yo,3,1,9.598514,-7.1725235,-4.364203
329,6-9yo,4,1,-7.667202,12.226138,0.41596815
329,6-9yo,5,1,10.712043,2.6324077,-6.069177
329,6-9yo,6,1,9.744514,0.14567707,2.0927615
329,6-9yo,1,2,0.55677515,-4.5572166,6.668284
329,6-9yo,2,2,-4.0342116,10.327873,-1.656433
329,6-9yo,3,2,-6.820762,-5.4424334,7.879187
329,6-9yo,4,2,-5.3897734,-7.156133,-7.4003625
329,6-9yo,5,2,-6.3276443,9.185425,3.1758766
329,6-9yo,6,2,-1.834244,5.4425964,-2.8273454
329,6-9yo,1,3,-8.929146,8.996279,0.7301927
329,6-9yo,2,3,12.333613,-2.0716088,-4.2605133
329,6-9yo,3,3,6.747837,9.333556,3.8190882
329,6-9yo,4,3,16.017426,2.1161883,-0.84414047
329,6-9yo,5,3,4.669311,-5.6162267,8.110766
329,6-9yo,6,3,-0.9622847,-5.0560064,-3.4206703
329,6-9yo,1,4,-11.031682,-5.5527554,-4.809075
329,6-9yo,2,4,-10.105809,-6.894552,-2.9529946
329,6-9yo,3,4,-9.525587,3.2814052,-7.334071
329,6-9yo,4,4,-2.960455,-7.1861887,7.828531
329,6-9yo,5,4,-9.05371,-6.201606,-5.2174664
329,6-9yo,6,4,-6.9479866,-0.5322664,4.155254
253,6-9yo,1,1,-6.971235,-4.283867,7.8218307
253,6-9yo,2,1,-7.2210813,-4.0175586,9.445518
253,6-9yo,3,1,-16.851715,-7.458045,-3.1957126
253,6-9yo,4,1,-22.258694,-14.501767,-3.4413238
253,6-9yo,5,1,-7.7550063,8.584655,2.283948
253,6-9yo,6,1,-4.4996505,16.54985,1.4239053
253,6-9yo,1,2,-8.210105,-3.4576166,-7.6439385
253,6-9yo,2,2,17.597939,-4.261185,-1.0043732
253,6-9yo,3,2,0.49996057,11.332408,-5.8790975
253,6-9yo,4,2,-6.1529,10.402605,14.629761
253,6-9yo,5,2,-10.267293,-6.6264396,-2.6638095
253,6-9yo,6,2,24.031292,-2.342258,-4.9446406
253,6-9yo,1,3,0.3916827,11.997873,0.3888643
253,6-9yo,2,3,0.03415891,12.653411,-0.19139417
253,6-9yo,3,3,-1.9866078,2.9666467,10.692812
253,6-9yo,4,3,26.5544,-10.786531,1.3845803
253,6-9yo,5,3,7.318429,-5.7596292,4.0479355
253,6-9yo,6,3,-17.69873,-6.6000214,-8.300013
253,6-9yo,1,4,14.789658,-4.256393,-0.56675416
253,6-9yo,2,4,-10.4110155,-4.374664,-8.249752
