Subject,AgeGroup,Run,Item,PC1,PC2,PC3
323,6-9yo,4,3,-6.259099,-1.5041739,-2.1372733
323,6-9yo,5,3,-3.3207684,3.7960382,0.14607908
323,6-9yo,6,3,-8.033609,-1.49265,-3.7273302
323,6-9yo,1,4,-6.185726,-0.76629114,-2.4592462
323,6-9yo,2,4,-3.0786338,-4.8097725,-2.199124
323,6-9yo,3,4,7.0978436,-1.1152496,-0.036520027
323,6-9yo,4,4,6.810393,-2.4070985,-0.91321605
323,6-9yo,5,4,-2.645019,-2.410131,-2.5545523
323,6-9yo,6,4,-0.6006331,7.45982,2.6089911
341,6-9yo,1,1,-3.7884228,-0.22516255,-2.7728212
341,6-9yo,2,1,6.934852,-2.7308745,0.06989861
341,6-9yo,3,1,9.8910885,0.75057715,0.74173725
341,6-9yo,4,1,0.38463226,0.0390476,3.167051
341,6-9yo,5,1,-3.9200745,-3.344183,-0.8037235
341,6-9yo,6,1,-2.7467625,4.851683,-1.7264016
341,6-9yo,1,2,-3.4020264,-0.54822206,2.9080143
341,6-9yo,2,2,-6.1233745,-2.6332626,-1.3657417
341,6-9yo,3,2,-4.339582,4.4021397,-1.0556383
341,6-9yo,4,2,-2.7116761,4.9863462,-1.0032778
341,6-9yo,5,2,2.3140993,-1.0099039,2.396304
341,6-9yo,6,2,-0.76080066,-4.683506,-2.2927217
341,6-9yo,1,3,3.0143964,5.1200757,0.040379394
341,6-9yo,2,3,1.3313786,4.1184125,-1.7473998
341,6-9yo,3,3,-1.0560368,-3.3390546,-3.0547178
341,6-9yo,4,3,6.128391,-0.56365377,-1.2250038
341,6-9yo,5,3,4.869894,0.4227964,-1.7081766
341,6-9yo,6,3,7.5528746,0.7831291,0.84257144
341,6-9yo,1,4,4.176053,-4.346691,-0.17557196
341,6-9yo,2,4,-2.142857,1.2457241,3.043243
341,6-9yo,3,4,-4.495468,-1.813661,3.3686173
341,6-9yo,4,4,-3.801347,-4.461741,-0.9387695
341,6-9yo,5,4,-3.2639184,3.9312901,0.11559746
341,6-9yo,6,4,-4.0453134,-0.9513048,3.1765532
229,6-9yo,1,1,-0.92247987,3.2195039,-2.1258655
229,6-9yo,2,1,-3.3901227,4.2143807,-0.39665815
